symbol,name,sector,market_cap,date_of_listing
DGCONTENT.NS,Digicontent Limited,Communication Services,2011637248.0,2019-06-18 03:45:00+00:00
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,Consumer Defensive,8172713984.0,2002-07-01 03:45:00+00:00
DHANBANK.NS,Dhanlaxmi Bank Limited,Financial Services,10767384576.0,2004-04-01 03:45:00+00:00
DHANUKA.NS,Dhanuka Agritech Limited,Basic Materials,56356917248.0,2011-06-29 03:45:00+00:00
DHARAN.NS,Dharan Infra-EPC Limited,Real Estate,2036463872.0,2025-06-18 03:45:00+00:00
DHARMAJ.NS,Dharmaj Crop Guard Limited,Basic Materials,8197203968.0,2022-12-08 03:45:00+00:00
DHRUV.NS,Dhruv Consultancy Services Limited,Industrials,930212928.0,2021-11-25 03:45:00+00:00
DHUNINV.NS,Dhunseri Investments Limited,Financial Services,7402583552.0,2011-03-18 03:45:00+00:00
DIACABS.NS,Diamond Power Infrastructure Limited,Industrials,74360889344.0,2010-09-29 03:45:00+00:00
DIAMINESQ.NS,Diamines and Chemicals Limited,Basic Materials,2549449472.0,2023-09-25 03:45:00+00:00
DIAMONDYD.NS,Prataap Snacks Limited,Consumer Defensive,25587888128.0,2017-10-05 03:45:00+00:00
DICIND.NS,DIC India Limited,Basic Materials,4860003328.0,2002-07-01 03:45:00+00:00
DIFFNKG.NS,DIFFUSION ENGINEERS LTD,Industrials,11037003776.0,2024-10-04 03:45:00+00:00
DIGIDRIVE.NS,Digidrive Distributors Limited,Consumer Cyclical,1088206464.0,2024-01-10 03:45:00+00:00
DIGISPICE.NS,DiGiSPICE Technologies Limited,Technology,5023215616.0,2008-05-27 03:45:00+00:00
DIGITIDE.NS,Digitide Solutions Limited,Industrials,20696520704.0,2025-06-11 03:45:00+00:00
DIL.NS,Debock Industries Limited,Industrials,305943904.0,2018-06-19 03:45:00+00:00
DISHTV.NS,Dish TV India Limited,Communication Services,7859924480.0,2007-04-18 03:45:00+00:00
DIVGIITTS.NS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,18019461120.0,2023-03-14 03:45:00+00:00
DIVISLAB.NS,Divi's Laboratories Limited,Healthcare,1721696387072.0,2003-03-12 03:45:00+00:00
DIXON.NS,Dixon Technologies (India) Limited,Technology,884951810048.0,2017-09-18 03:45:00+00:00
DJML.NS,DJ Mediaprint & Logistics Limited,Industrials,2395331584.0,2022-12-05 03:45:00+00:00
DLF.NS,DLF Limited,Real Estate,1794361655296.0,2007-07-05 03:45:00+00:00
DLINKINDIA.NS,D-Link (India) Limited,Technology,15671839744.0,2009-12-18 03:45:00+00:00
DMART.NS,Avenue Supermarts Limited,Consumer Defensive,2604884295680.0,2017-03-21 03:45:00+00:00
DMCC.NS,DMCC Speciality Chemicals Limited,Basic Materials,6480004608.0,2021-12-01 03:45:00+00:00
DNAMEDIA.NS,Diligent Media Corporation Limited,Communication Services,483779968.0,2017-12-11 03:45:00+00:00
DODLA.NS,Dodla Dairy Limited,Consumer Defensive,75433205760.0,2021-06-28 03:45:00+00:00
DOLATALGO.NS,Dolat Algotech Limited,Financial Services,12297120768.0,2019-08-19 03:45:00+00:00
DOLLAR.NS,Dollar Industries Limited,Consumer Cyclical,19793926144.0,2017-04-21 03:45:00+00:00
DOLPHIN.NS,Dolphin Offshore Enterprises (India) Limited,Energy,13969599488.0,2006-10-06 03:45:00+00:00
DOMS.NS,DOMS Industries Limited,Industrials,153218596864.0,2023-12-20 03:45:00+00:00
DONEAR.NS,Donear Industries Limited,Consumer Cyclical,5640439808.0,2006-12-20 03:45:00+00:00
DPABHUSHAN.NS,D. P. Abhushan Limited,Consumer Cyclical,35371864064.0,2017-10-23 03:45:00+00:00
DPSCLTD.NS,India Power Corporation Limited,Utilities,10653257728.0,2008-04-21 03:45:00+00:00
DPWIRES.NS,D.P. Wires Limited,Industrials,3301209600.0,2017-10-06 03:45:00+00:00
DRCSYSTEMS.NS,DRC Systems India Limited,Technology,2650766592.0,2021-03-10 03:45:00+00:00
DREAMFOLKS.NS,Dreamfolks Services Limited,Industrials,6418485760.0,2022-09-06 03:45:00+00:00
DREDGECORP.NS,Dredging Corporation of India Limited,Industrials,22819999744.0,2004-01-15 03:45:00+00:00
DRREDDY.NS,Dr. Reddy's Laboratories Limited,Healthcare,1036991594496.0,1996-01-01 03:45:00+00:00
DSSL.NS,Dynacons Systems & Solutions Limited,Technology,11736347648.0,2008-01-01 03:45:00+00:00
DTIL.NS,Dhunseri Tea & Industries Limited,Consumer Defensive,1704515200.0,2015-01-20 03:45:00+00:00
DUCON.NS,Ducon Infratechnologies Limited,Industrials,1403678592.0,2012-10-09 03:45:00+00:00
DVL.NS,Dhunseri Ventures Limited,Financial Services,10297277440.0,2008-01-11 03:45:00+00:00
DWARKESH.NS,Dwarikesh Sugar Industries Limited,Consumer Defensive,7591801344.0,2004-12-31 03:45:00+00:00
DYCL.NS,Dynamic Cables Limited,Industrials,16153688064.0,2022-07-27 03:45:00+00:00
DYNAMATECH.NS,Dynamatic Technologies Limited,Consumer Cyclical,60484640768.0,2006-09-14 03:45:00+00:00
DYNPRO.NS,Dynemic Products Limited,Basic Materials,3389221376.0,2017-07-19 03:45:00+00:00
E2E.NS,E2E Networks Limited,Technology,46263721984.0,2018-05-29 03:45:00+00:00
EASEMYTRIP.NS,Easy Trip Planners Limited,Consumer Cyclical,26072377344.0,2021-03-19 03:45:00+00:00
EBGNG.NS,GNG ELECTRONICS LIMITED,Technology,38535892992.0,2025-07-30 03:45:00+00:00
ECLERX.NS,eClerx Services Limited,Technology,211385024512.0,2007-12-31 03:45:00+00:00
ECOSMOBLTY.NS,ECOS (INDIA) MOB & HOSP L,Industrials,14451600384.0,2024-09-04 03:45:00+00:00
EDELWEISS.NS,Edelweiss Financial Services Limited,Financial Services,106104029184.0,2007-12-12 03:45:00+00:00
EFCIL.NS,EFC (I) Limited,Real Estate,26297024512.0,2025-08-20 03:45:00+00:00
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,1922837643264.0,1996-01-01 03:45:00+00:00
EIDPARRY.NS,E.I.D.- Parry (India) Limited,Basic Materials,183208902656.0,2002-07-01 03:45:00+00:00
EIEL.NS,ENVIRO INFRA ENGINEERS L,Industrials,38125117440.0,2024-11-29 03:45:00+00:00
EIFFL.NS,Euro India Fresh Foods Limited,Consumer Defensive,5327040000.0,2017-03-31 03:45:00+00:00
EIHAHOTELS.NS,EIH Associated Hotels Limited,Consumer Cyclical,22092453888.0,2008-04-08 03:45:00+00:00
EIHOTEL.NS,EIH Limited,Consumer Cyclical,234042540032.0,1996-01-01 03:45:00+00:00
EIMCOELECO.NS,Eimco Elecon (India) Limited,Industrials,9408235520.0,2002-07-01 03:45:00+00:00
EKC.NS,Everest Kanto Cylinder Limited,Industrials,13607756800.0,2005-12-15 03:45:00+00:00
ELDEHSG.NS,Eldeco Housing and Industries Limited,Real Estate,7773747712.0,2022-04-12 03:45:00+00:00
ELECON.NS,Elecon Engineering Company Limited,Industrials,112041525248.0,2006-09-29 03:45:00+00:00
ELECTCAST.NS,Electrosteel Castings Limited,Industrials,46079479808.0,2002-07-01 03:45:00+00:00
ELECTHERM.NS,Electrotherm (India) Limited,Basic Materials,10883000320.0,2007-08-20 03:45:00+00:00
ELGIEQUIP.NS,Elgi Equipments Limited,Industrials,157550968832.0,2002-07-01 03:45:00+00:00
ELGIRUBCO.NS,Elgi Rubber Company Limited,Consumer Cyclical,2621618944.0,2008-01-01 03:45:00+00:00
ELIN.NS,Elin Electronics Limited,Industrials,9165325312.0,2022-12-30 03:45:00+00:00
ELLEN.NS,ELLENBARRIE INDUS GASES L,Basic Materials,55634329600.0,2025-07-01 03:45:00+00:00
EMAMILTD.NS,Emami Limited,Consumer Defensive,230573654016.0,2006-08-03 03:45:00+00:00
EMAMIPAP.NS,Emami Paper Mills Limited,Basic Materials,5611811840.0,2019-05-31 03:45:00+00:00
EMAMIREAL.NS,Emami Realty Limited,Real Estate,3703963648.0,2002-08-12 03:45:00+00:00
EMBDL.NS,Embassy Developments Limited,Real Estate,108811812864.0,2024-06-27 03:45:00+00:00
EMCURE.NS,EMCURE PHARMACEUTICALS L,Healthcare,267419123712.0,2024-07-10 03:45:00+00:00
EMIL.NS,Electronics Mart India Limited,Consumer Cyclical,47286579200.0,2022-10-17 03:45:00+00:00
EMKAY.NS,Emkay Global Financial Services Limited,Financial Services,7553673728.0,2006-04-28 03:45:00+00:00
EMMBI.NS,Emmbi Industries Limited,Consumer Cyclical,1988416384.0,2010-02-24 03:45:00+00:00
EMMVEE.NS,EMMVEE PHOTOVOLTAIC PWR L,Technology,146777145344.0,2025-11-18 03:45:00+00:00
EMSLIMITED.NS,EMS Limited,Industrials,24550170624.0,2023-09-21 03:45:00+00:00
EMUDHRA.NS,eMudhra Limited,Technology,50545750016.0,2022-06-01 03:45:00+00:00
ENDURANCE.NS,Endurance Technologies Limited,Consumer Cyclical,377074876416.0,2016-10-19 03:45:00+00:00
ENERGYDEV.NS,Energy Development Company Limited,Utilities,1089858048.0,2007-11-02 03:45:00+00:00
ENGINERSIN.NS,Engineers India Limited,Industrials,112374751232.0,1997-09-16 03:45:00+00:00
ENIL.NS,Entertainment Network (India) Limited,Communication Services,5922096128.0,2006-02-16 03:45:00+00:00
ENRIN.NS,Siemens Energy India Limited,Utilities,1108318224384.0,2025-06-19 03:45:00+00:00
ENTERO.NS,Entero Healthcare Solutions Limited,Healthcare,44890230784.0,2024-02-16 03:45:00+00:00
EPACK.NS,EPACK Durable Limited,Consumer Cyclical,24292880384.0,2024-01-30 03:45:00+00:00
EPACKPEB.NS,EPACK PREFAB TECHN LTD,Industrials,32114505728.0,2025-10-01 03:45:00+00:00
EPIGRAL.NS,Epigral Limited,Basic Materials,64120422400.0,2023-08-31 03:45:00+00:00
EPL.NS,EPL Limited,Consumer Cyclical,65655013376.0,2002-07-01 03:45:00+00:00
EQUIPPP.NS,Equippp Social Impact Technologies Limited,Technology,1833033216.0,2007-04-03 03:45:00+00:00
EQUITASBNK.NS,Equitas Small Finance Bank Limited,Financial Services,74663411712.0,2020-11-02 03:45:00+00:00
ERIS.NS,Eris Lifesciences Limited,Healthcare,219813199872.0,2017-06-30 03:45:00+00:00
ESABINDIA.NS,ESAB India Limited,Industrials,87309205504.0,2002-07-01 03:45:00+00:00
ESAFSFB.NS,ESAF Small Finance Bank,Financial Services,13662312448.0,2023-11-10 03:45:00+00:00
ESCORTS.NS,Escorts Kubota Limited,Industrials,421971755008.0,1996-01-01 03:45:00+00:00
ESSARSHPNG.NS,Essar Shipping Limited,Industrials,6236548096.0,2011-11-15 03:45:00+00:00
ESSENTIA.NS,Integra Essentia Limited,Consumer Defensive,1751012480.0,2013-08-20 03:45:00+00:00
ESTER.NS,Ester Industries Limited,Basic Materials,10471763968.0,2011-06-20 03:45:00+00:00
ETERNAL.NS,Eternal Limited,Consumer Cyclical,2752861962240.0,2021-07-23 03:45:00+00:00
ETHOSLTD.NS,Ethos Limited,Consumer Cyclical,85589827584.0,2022-05-30 03:45:00+00:00
EUREKAFORB.NS,Eureka Forbes Limited,Consumer Cyclical,117120589824.0,2024-09-11 03:45:00+00:00
EUROBOND.NS,EURO PANEL PRODUCTS LTD,Industrials,4612369920.0,2022-01-07 03:45:00+00:00
EUROPRATIK.NS,EURO PRATIK SALES LIMITED,Basic Materials,35974397952.0,2025-09-23 03:45:00+00:00
EVEREADY.NS,Eveready Industries India Limited,Industrials,24459264000.0,2002-07-01 03:45:00+00:00
EVERESTIND.NS,Everest Industries Limited,Industrials,8313171456.0,2002-07-01 03:45:00+00:00
EXCEL.NS,Excel Realty N Infra Limited,Industrials,2068113024.0,2009-08-03 03:45:00+00:00
EXCELINDUS.NS,Excel Industries Limited,Basic Materials,11861704704.0,2002-07-01 03:45:00+00:00
EXCELSOFT.NS,,Technology,,2025-11-26 03:45:00+00:00
EXICOM.NS,Exicom Tele-Systems Limited,Industrials,16048049152.0,2024-03-05 03:45:00+00:00
EXIDEIND.NS,Exide Industries Limited,Consumer Cyclical,312584994816.0,2002-07-01 03:45:00+00:00
EXPLEOSOL.NS,Expleo Solutions Limited,Technology,17470216192.0,2009-10-26 03:45:00+00:00
EXXARO.NS,Exxaro Tiles Limited,Industrials,3659819520.0,2021-08-16 03:45:00+00:00
FABTECH.NS,FABTECH TECHNOLOGIES LTD,Healthcare,10777985024.0,2025-10-07 03:45:00+00:00
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Basic Materials,572432252928.0,2002-07-01 03:45:00+00:00
FAIRCHEMOR.NS,Fairchem Organics Limited,Basic Materials,8472700928.0,2020-12-24 03:45:00+00:00
FAZE3Q.NS,Faze Three Limited,Consumer Cyclical,12915771392.0,2022-11-18 03:45:00+00:00
FCL.NS,Fineotex Chemical Limited,Basic Materials,27966672896.0,2015-01-15 03:45:00+00:00
FCSSOFT.NS,FCS Software Solutions Limited,Technology,3436201728.0,2005-09-21 03:45:00+00:00
FDC.NS,FDC Limited,Healthcare,67387092992.0,2002-07-01 03:45:00+00:00
FEDERALBNK.NS,The Federal Bank Limited,Financial Services,625111662592.0,1996-01-01 03:45:00+00:00
FEDFINA.NS,Fedbank Financial Services Limited,Financial Services,55594389504.0,2023-11-30 03:45:00+00:00
FEL.NS,Future Enterprises Limited,Consumer Cyclical,386888800.0,2002-07-01 03:45:00+00:00
FELDVR.NS,Future Enterprises Limited,Consumer Cyclical,1497744384.0,2006-12-12 03:45:00+00:00
FIBERWEB.NS,Fiberweb (India) Limited,Consumer Cyclical,1096830592.0,2022-02-16 03:45:00+00:00
FIEMIND.NS,Fiem Industries Limited,Consumer Cyclical,58421747712.0,2006-10-19 03:45:00+00:00
FILATEX.NS,Filatex India Limited,Consumer Cyclical,23831701504.0,2011-08-29 03:45:00+00:00
FILATFASH.NS,Filatex Fashions Limited,Consumer Cyclical,3250288384.0,2024-05-06 03:45:00+00:00
FINCABLES.NS,Finolex Cables Limited,Industrials,115461562368.0,2002-07-01 03:45:00+00:00
FINEORG.NS,Fine Organic Industries Limited,Basic Materials,135826759680.0,2018-07-02 03:45:00+00:00
FINKURVE.NS,Finkurve Financial Services Limited,Financial Services,14837760000.0,2025-10-01 03:45:00+00:00
FINOPB.NS,Fino Payments Bank Limited,Financial Services,24825856000.0,2021-11-12 03:45:00+00:00
FINPIPE.NS,Finolex Industries Limited,Industrials,112465117184.0,2002-07-01 03:45:00+00:00
FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,148171210752.0,2024-08-13 03:45:00+00:00
FISCHER.NS,Fischer Medical Ventures Limited,Healthcare,29611927552.0,2025-07-10 03:45:00+00:00
FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,173592674304.0,2022-11-21 03:45:00+00:00
FLAIR.NS,FLAIR WRITING INDUST LTD,Industrials,30891384832.0,2023-12-01 03:45:00+00:00
FLEXITUFF.NS,Flexituff Ventures International Limited,Consumer Cyclical,552874304.0,2011-10-19 03:45:00+00:00
FLFL.NS,Future Lifestyle Fashions Limited,Consumer Cyclical,286251264.0,2013-10-01 03:45:00+00:00
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,Basic Materials,382827266048.0,2019-10-16 03:45:00+00:00
FMGOETZE.NS,Federal-Mogul Goetze (India) Limited,Consumer Cyclical,26269491200.0,2002-07-01 03:45:00+00:00
FMNL.NS,Future Market Networks Limited,Real Estate,600359296.0,2010-12-31 03:45:00+00:00
FOCUS.NS,Focus Lighting and Fixtures Limited,Consumer Cyclical,4889904640.0,2017-07-27 03:45:00+00:00
FOODSIN.NS,Foods and Inns Limited,Consumer Defensive,5544130560.0,2021-11-16 03:45:00+00:00
FORCEMOT.NS,Force Motors Limited,Consumer Cyclical,227567222784.0,2019-08-19 03:45:00+00:00
FORTIS.NS,Fortis Healthcare Limited,Healthcare,696939446272.0,2007-05-09 03:45:00+00:00
FOSECOIND.NS,Foseco India Limited,Basic Materials,38824419328.0,2002-07-01 03:45:00+00:00
FSL.NS,Firstsource Solutions Limited,Technology,241967988736.0,2007-02-22 03:45:00+00:00
FUSION.NS,Fusion Finance Limited,Financial Services,27938113536.0,2022-11-15 03:45:00+00:00
GABRIEL.NS,Gabriel India Limited,Consumer Cyclical,149188591616.0,2005-04-20 03:45:00+00:00
GAEL.NS,Gujarat Ambuja Exports Limited,Consumer Defensive,49128214528.0,2002-07-01 03:45:00+00:00
GAIL.NS,GAIL (India) Limited,Utilities,1204883292160.0,1997-04-02 03:45:00+00:00
GALAPREC.NS,GALA PRECISION ENG LTD,Industrials,9307701248.0,2024-09-09 03:45:00+00:00
GALAXYSURF.NS,Galaxy Surfactants Limited,Basic Materials,71597326336.0,2018-02-08 03:45:00+00:00
GALLANTT.NS,Gallantt Ispat Limited,Basic Materials,144049078272.0,2006-04-04 03:45:00+00:00
GANDHAR.NS,Gandhar Oil Refinery (India) Limited,Energy,12800685056.0,2023-11-30 03:45:00+00:00
GANDHITUBE.NS,Gandhi Special Tubes Limited,Industrials,9428128768.0,2007-01-31 03:45:00+00:00
GANECOS.NS,Ganesha Ecosphere Limited,Consumer Cyclical,24672874496.0,2015-03-09 03:45:00+00:00
GANESHBE.NS,Ganesh Benzoplast Limited,Basic Materials,6052555264.0,2021-09-16 03:45:00+00:00
GANESHCP.NS,GANESH CONSUMER PRODUCT L,Consumer Defensive,10911495168.0,2025-09-29 03:45:00+00:00
GANESHHOU.NS,Ganesh Housing Limited,Real Estate,72609996800.0,2025-09-10 03:45:00+00:00
GANGAFORGE.NS,Ganga Forging Limited,Industrials,440803264.0,2018-07-25 03:45:00+00:00
GANGESSECU.NS,Ganges Securities Limited,Consumer Defensive,1524952320.0,2017-07-31 03:45:00+00:00
GARFIBRES.NS,Garware Technical Fibres Limited,Consumer Cyclical,69801287680.0,2002-08-12 03:45:00+00:00
GARUDA.NS,GARUDA CONSTRUCT N ENG L,Industrials,20244023296.0,2024-10-15 03:45:00+00:00
GATECH.NS,GACM Technologies Limited,Financial Services,787691584.0,2023-07-10 03:45:00+00:00
GATECHDVR.NS,GACM Technologies Limited,Financial Services,877295424.0,2023-07-07 03:45:00+00:00
GATEWAY.NS,Gateway Distriparks Limited,Industrials,29364533248.0,2022-03-22 03:45:00+00:00
GAYAHWS.NS,Gayatri Highways Limited,Industrials,788454784.0,2018-06-28 03:45:00+00:00
GCSL.NS,Gretex Corporate Services Limited,Financial Services,8289695744.0,2025-09-04 03:45:00+00:00
GEECEE.NS,GeeCee Ventures Limited,Real Estate,7679832064.0,2006-10-04 03:45:00+00:00
GEEKAYWIRE.NS,Geekay Wires Limited,Industrials,3431391744.0,2017-08-24 03:45:00+00:00
GEMAROMA.NS,GEM AROMATICS LIMITED,Basic Materials,8904343552.0,2025-08-26 03:45:00+00:00
GENCON.NS,Generic Engineering Construction and Projects Limited,Industrials,2524489472.0,2021-02-16 03:45:00+00:00
GENESYS.NS,Genesys International Corporation Limited,Technology,17948659712.0,2003-01-23 03:45:00+00:00
GENSOL.NS,Gensol Engineering Limited,Technology,1106908288.0,2023-07-03 03:45:00+00:00
GENUSPAPER.NS,Genus Paper & Boards Limited,Basic Materials,3704435968.0,2015-02-16 03:45:00+00:00
GENUSPOWER.NS,Genus Power Infrastructures Limited,Industrials,88831647744.0,2005-07-08 03:45:00+00:00
GEOJITFSL.NS,Geojit Financial Services Limited,Financial Services,19692066816.0,2005-07-01 03:45:00+00:00
GESHIP.NS,The Great Eastern Shipping Company Limited,Industrials,156087353344.0,2002-07-01 03:45:00+00:00
GFLLIMITED.NS,GFL Limited,Financial Services,6709328896.0,2002-07-01 03:45:00+00:00
GHCL.NS,GHCL Limited,Basic Materials,55135772672.0,1996-01-01 03:45:00+00:00
GHCLTEXTIL.NS,GHCL Textiles Limited,Consumer Cyclical,7462399488.0,2023-06-12 03:45:00+00:00
GICHSGFIN.NS,GIC Housing Finance Limited,Financial Services,9281139712.0,1999-01-01 03:45:00+00:00
GICRE.NS,General Insurance Corporation of India,Financial Services,675268526080.0,2017-10-25 03:45:00+00:00
GILLANDERS.NS,Gillanders Arbuthnot and Company Limited,Consumer Defensive,2462693376.0,2009-12-14 03:45:00+00:00
GILLETTE.NS,Gillette India Limited,Consumer Defensive,284876242944.0,2002-07-01 03:45:00+00:00
GINNIFILA.NS,Ginni Filaments Limited,Consumer Cyclical,3413803264.0,2002-07-01 03:45:00+00:00
GIPCL.NS,Gujarat Industries Power Company Limited,Utilities,25533022208.0,2002-07-01 03:45:00+00:00
GKENERGY.NS,GK ENERGY LIMITED,Utilities,33302593536.0,2025-09-26 03:45:00+00:00
GKWLIMITED.NS,GKW Limited,Industrials,10580990976.0,2002-07-01 03:45:00+00:00
GLAND.NS,Gland Pharma Limited,Healthcare,292228431872.0,2020-11-20 03:45:00+00:00
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Healthcare,427479171072.0,2002-07-01 03:45:00+00:00
GLENMARK.NS,Glenmark Pharmaceuticals Limited,Healthcare,547582443520.0,2002-07-01 03:45:00+00:00
GLOBAL.NS,Global Education Limited,Consumer Defensive,4204463872.0,2017-03-15 03:45:00+00:00
GLOBALE.NS,Globale Tessile Limited,Consumer Cyclical,134713696.0,2024-08-27 03:45:00+00:00
GLOBALVECT.NS,Global Vectra Helicorp Limited,Industrials,2785999872.0,2006-10-27 03:45:00+00:00
GLOBE.NS,Globe Enterprises (India) Limited,Consumer Cyclical,1274685184.0,2018-07-13 03:45:00+00:00
GLOBECIVIL.NS,GLOBE CIVIL PROJECTS LTD,Industrials,4396512768.0,2025-07-01 03:45:00+00:00
GLOBUSSPR.NS,Globus Spirits Limited,Consumer Defensive,30660229120.0,2009-09-23 03:45:00+00:00
GLOSTERLTD.NS,Gloster Limited,Consumer Cyclical,6839608320.0,2024-04-26 03:45:00+00:00
GLOTTIS.NS,GLOTTIS LIMITED,Industrials,6171596288.0,2025-10-07 03:45:00+00:00
GMBREW.NS,G.M. Breweries Limited,Consumer Defensive,23907022848.0,2002-07-01 03:45:00+00:00
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Energy,176671506432.0,2002-07-01 03:45:00+00:00
GMMPFAUDLR.NS,GMM Pfaudler Limited,Industrials,51243331584.0,2018-03-05 03:45:00+00:00
GMRAIRPORT.NS,GMR Airports Limited,Industrials,1126502236160.0,2006-08-21 03:45:00+00:00
GMRP&UI.NS,GMR Power And Urban Infra Limited,Energy,86586089472.0,2022-03-23 03:45:00+00:00
GNA.NS,G N A Axles Limited,Consumer Cyclical,13823717376.0,2016-09-26 03:45:00+00:00
GNFC.NS,Gujarat Narmada Valley Fertilizers & Chemicals Limited,Basic Materials,73193406464.0,2002-07-01 03:45:00+00:00
GOACARBON.NS,Goa Carbon Limited,Basic Materials,3700685312.0,2007-06-05 03:45:00+00:00
GOCLCORP.NS,GOCL Corporation Limited,Basic Materials,15190354944.0,2007-11-08 03:45:00+00:00
GOCOLORS.NS,Go Fashion (India) Limited,Consumer Cyclical,28448387072.0,2021-11-30 03:45:00+00:00
GODAVARIB.NS,GODAVARI BIOREFINERIES L,Basic Materials,12637906944.0,2024-10-30 03:45:00+00:00
GODFRYPHLP.NS,Godfrey Phillips India Limited,Consumer Defensive,458383589376.0,1999-01-04 03:45:00+00:00
GODIGIT.NS,GO DIGIT GENERAL INS LTD,Financial Services,332035981312.0,2024-05-23 03:45:00+00:00
GODREJAGRO.NS,Godrej Agrovet Limited,Consumer Defensive,115388669952.0,2017-10-16 03:45:00+00:00
GODREJCP.NS,Godrej Consumer Products Limited,Consumer Defensive,1170284871680.0,2002-07-01 03:45:00+00:00
GODREJIND.NS,Godrej Industries Limited,Industrials,350612062208.0,2002-07-01 03:45:00+00:00
GODREJPROP.NS,Godrej Properties Limited,Real Estate,629762228224.0,2010-01-05 03:45:00+00:00
GOKEX.NS,Gokaldas Exports Limited,Consumer Cyclical,67237642240.0,2005-04-27 03:45:00+00:00
GOKUL.NS,Gokul Refoils & Solvent Limited,Consumer Defensive,3974649344.0,2008-06-04 03:45:00+00:00
GOKULAGRO.NS,Gokul Agro Resources Limited,Consumer Defensive,61690830848.0,2016-03-14 03:45:00+00:00
GOLDENTOBC.NS,Golden Tobacco Limited,Consumer Defensive,595618176.0,2002-07-01 03:45:00+00:00
GOLDIAM.NS,Goldiam International Limited,Consumer Cyclical,43603222528.0,2005-08-29 03:45:00+00:00
GOLDTECH.NS,AION-TECH Solutions Limited,Technology,2878617600.0,2002-07-01 03:45:00+00:00
GOODLUCK.NS,Goodluck India Limited,Basic Materials,38304190464.0,2016-09-07 03:45:00+00:00
GOPAL.NS,Gopal Snacks Limited,Consumer Defensive,41131601920.0,2024-03-14 03:45:00+00:00
GOYALALUM.NS,Goyal Aluminiums Limited,Basic Materials,989050048.0,2022-11-04 03:45:00+00:00
GPIL.NS,Godawari Power & Ispat Limited,Basic Materials,152104796160.0,2006-04-25 03:45:00+00:00
GPPL.NS,Gujarat Pipavav Port Limited,Industrials,84669661184.0,2010-09-09 03:45:00+00:00
GPTHEALTH.NS,GPT Healthcare Limited,Healthcare,11686247424.0,2024-02-29 03:45:00+00:00
GPTINFRA.NS,GPT Infraprojects Limited,Industrials,13610730496.0,2016-07-11 03:45:00+00:00
GRANULES.NS,Granules India Limited,Healthcare,133443534848.0,2005-06-20 03:45:00+00:00
GRAPHITE.NS,Graphite India Limited,Industrials,108628836352.0,2002-07-01 03:45:00+00:00
GRASIM.NS,Grasim Industries Limited,Basic Materials,1856595165184.0,2002-07-01 03:45:00+00:00
GRAVITA.NS,Gravita India Limited,Industrials,133231788032.0,2010-11-16 03:45:00+00:00
GREAVESCOT.NS,Greaves Cotton Limited,Industrials,47334977536.0,2002-08-12 03:45:00+00:00
GREENLAM.NS,Greenlam Industries Limited,Consumer Cyclical,63901741056.0,2015-03-02 03:45:00+00:00
GREENPANEL.NS,Greenpanel Industries Limited,Basic Materials,31006337024.0,2019-10-23 03:45:00+00:00
GREENPLY.NS,Greenply Industries Limited,Basic Materials,35411931136.0,2002-07-03 03:45:00+00:00
GREENPOWER.NS,Orient Green Power Company Limited,Utilities,15179029504.0,2010-10-08 03:45:00+00:00
GRINDWELL.NS,Grindwell Norton Limited,Industrials,173719683072.0,2006-09-11 03:45:00+00:00
GRINFRA.NS,G R Infraprojects Limited,Industrials,104737087488.0,2021-07-19 03:45:00+00:00
GRMOVER.NS,GRM Overseas Limited,Consumer Defensive,28948940800.0,2022-09-07 03:45:00+00:00
GROBTEA.NS,The Grob Tea Company Limited,Consumer Defensive,1178603648.0,2016-07-14 03:45:00+00:00
GROWW.NS,BILLIONBRAINS GARAGE VN L,Financial Services,988639789056.0,2025-11-12 03:45:00+00:00
GRPLTD.NS,GRP Limited,Consumer Cyclical,10468881408.0,2015-02-12 03:45:00+00:00
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Industrials,318166827008.0,2018-10-24 03:45:00+00:00
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Basic Materials,90037141504.0,2022-02-03 03:45:00+00:00
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,Basic Materials,73648726016.0,1996-01-01 03:45:00+00:00
GSLSU.NS,Global Surfaces Limited,Basic Materials,5431558144.0,2023-03-23 03:45:00+00:00
GSPL.NS,Gujarat State Petronet Limited,Utilities,166672891904.0,2006-02-16 03:45:00+00:00
GSS.NS,GSS Infotech Limited,Technology,505074528.0,2008-03-07 03:45:00+00:00
GTECJAINX.NS,G-Tec Jainx Education Limited,Consumer Defensive,242500544.0,2023-09-04 03:45:00+00:00
GTL.NS,GTL Limited,Communication Services,1335449600.0,2002-07-01 03:45:00+00:00
GTLINFRA.NS,GTL Infrastructure Limited,Technology,17548482560.0,2002-08-12 03:45:00+00:00
